age,is_premium_user,total_visits,avg_session_time,pages_per_session,total_spent,avg_order_value,discount_used,support_tickets,refund_requested,delivery_delay_days,satisfaction_score,nps_score,marketing_spend_per_user,last_3_month_purchase_freq,spend_per_visit,total_time_spent,gender_Female,gender_Male,city_Berlin,city_Delhi,city_Dhaka,city_Hamburg,city_London,city_Mumbai,city_New York,device_type_Desktop,device_type_Mobile,device_type_Tablet,subscription_type_Annual,subscription_type_Monthly,churn_probability,segment,high_risk,segment_label
24.0,0,17,2.3405296182834,2.27279942244717,703.597189330617,59.8467027017058,0,3,0,3,4.0,6,10.79,5,41.388067526032316,39.7890035108178,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.13414699,0,0,Critical Risk
40.0,0,13,7.3652266153909,5.71964774993996,419.135557256194,91.3955918245166,1,0,0,0,5.0,8,13.08,5,32.24119423192306,95.7479460000817,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0.01750311,2,0,Low Risk
22.0,0,13,11.2144984562459,4.5262596856736,648.217250106523,35.6998438040026,0,2,0,3,2.0,0,16.91,3,49.86286155720473,145.78847993119672,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.4863947,1,0,Moderate Risk
32.0,0,12,7.83616134440519,4.92909812840368,624.370407249565,34.0362243489099,1,2,0,4,3.0,7,9.7,13,52.03086293489184,94.03393613286228,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.02932295,3,0,High Risk
43.0,1,22,6.59424907428281,3.44778339629347,542.766072713227,38.1483423614301,0,1,0,3,3.0,4,26.74,7,24.671184001911044,145.07347963422183,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.021249937,1,0,Moderate Risk
49.0,1,15,12.5957013242419,5.41828122640262,513.046433966469,52.268598773255,0,3,0,3,2.0,9,9.22,11,34.20309331755838,188.93551986362849,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.93373686,3,1,High Risk
32.0,1,8,4.91024702334445,2.45026035864191,174.80823334226,23.3301461435583,1,2,0,4,3.0,7,9.96,3,21.851026436404197,39.2819761867556,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5912972,2,1,Low Risk
29.0,0,16,5.36669459026321,4.56707756390262,250.309222029514,57.9725953327189,1,2,0,0,4.0,6,7.16,0,15.644325399074287,85.86711344421136,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.22032152,3,0,High Risk
38.0,0,5,3.56967908707703,3.0044369860245,439.991561445968,74.3367573965598,1,2,0,1,4.0,8,26.09,10,87.99829468953466,17.84839543538515,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.1737276,2,0,Low Risk
36.0,0,12,11.9019979016049,2.07410381567384,1132.60499091328,84.6230447496195,1,0,0,5,5.0,5,29.31,11,33.41357207859495,142.8239748192588,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.012241609,0,0,Critical Risk
33.0,0,15,2.50313666987776,2.6053610927607,498.84385906874195,83.962752542825,0,2,0,3,4.0,4,8.98,3,33.25625505416579,37.5470500481664,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.24235882,2,0,Low Risk
35.0,1,13,7.55180559532076,4.39949291743362,490.007162049412,54.3004725070693,0,3,0,2,4.0,9,20.94,7,37.6928557197351,98.17347273916988,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.2768423,0,0,Critical Risk
35.0,0,24,6.63817166184465,5.4098181818267,236.555992743401,82.9674641434556,1,2,0,2,4.0,0,15.15,10,9.856499286954238,159.3161198842716,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.25700614,0,0,Critical Risk
36.0,0,18,8.09840503061364,2.01332413062438,768.040914031927,88.2010472338491,0,0,0,6,4.0,0,15.97,6,42.66893729794387,145.7712905510455,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.10951771,0,0,Critical Risk
27.0,0,16,11.6061846906069,3.9969917171174547,805.346749535791,58.5263679741243,1,3,0,1,4.0,5,15.34,7,50.33416870010139,185.6989550497104,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.1992824,3,0,High Risk
28.0,0,17,6.80323500793025,3.85221190912815,143.59761161331,78.8547600234097,1,0,0,4,5.0,4,28.83,12,8.446917833317185,115.65499513481426,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.80931216,0,1,Critical Risk
28.0,0,16,6.9175818612801,3.871129159522,81.6016357281283,56.2767656257028,0,1,0,6,5.0,1,16.1,4,5.100101914251649,110.6813097804816,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.90477717,1,1,Moderate Risk
19.0,0,18,3.93248518365591,3.13167393865282,809.948362004056,99.3908360115063,0,0,0,2,5.0,1,13.59,13,44.997128722607066,70.78473330580638,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.004506356,2,0,Low Risk
38.0,0,16,9.43462748075421,2.84162168347926,1051.28831306167,21.051325631654,0,1,0,2,4.0,9,22.2,9,65.70551545975965,150.95403969206737,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.23603196,3,0,High Risk
44.0,0,15,7.87373133828203,2.83153017917873,276.898022881856,71.403338142241,0,3,0,2,5.0,1,10.28,12,18.459866961465934,118.10597007423046,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.05020024,3,0,High Risk
43.0,0,12,8.19791283496002,6.26091544544389,498.84385906874195,61.8408793282719,0,4,0,0,2.0,4,24.04,13,41.570318124868656,98.37495401952023,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.6599582,3,1,High Risk
36.0,1,9,11.8271503417093,4.42565568191483,286.664343984778,70.0663401611265,1,2,0,3,4.0,10,12.19,5,31.851590237020865,106.4443530753837,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.3153282,2,0,Low Risk
27.0,1,8,8.79267877898271,2.62638313550962,88.9843676973637,107.9335830612,1,3,0,6,4.0,7,15.35,1,11.123044571789892,70.34143023186168,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.90933263,1,1,Moderate Risk
42.0,0,20,3.83343679752202,5.05747929146872,371.340241455664,32.3451663510675,1,1,0,3,3.0,3,19.94,6,18.56701114443264,76.6687359504404,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.02505492,2,0,Low Risk
41.0,1,24,5.78894195262537,5.19649159617653,113.075856235962,67.3906824930753,1,2,0,4,4.0,1,18.59,7,4.711493813519508,138.93460686300887,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.94036293,3,1,High Risk
37.0,0,13,15.2695750699544,6.20932136254072,1102.78355951985,38.2210765596954,1,3,0,0,4.0,10,6.61,13,84.829498053104,198.50447590940718,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.030005367,1,0,Moderate Risk
52.0,1,16,10.7152582039035,1.1717056786003,269.367276966983,62.0514880733019,1,4,0,5,3.0,8,26.28,3,16.835453758220577,171.444131262456,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.058094848,3,0,High Risk
35.0,0,16,6.18813912326036,5.32305742626188,536.507116247894,88.8512872020141,1,1,0,3,4.0,1,29.75,9,33.531692669762585,99.01022597216576,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.09451471,0,0,Critical Risk
32.0,0,17,4.87633036227869,6.32923617025754,601.902241105283,67.5037751434926,0,1,0,1,4.0,10,26.25,12,35.40601209995711,82.89761615873773,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.10409245,0,0,Critical Risk
31.0,0,17,2.9831942558738,3.1532121637874,431.759908628806,48.7287892296682,0,1,0,3,4.0,1,13.4,6,25.397640190068575,50.7143023498546,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.16165464,0,0,Critical Risk
19.0,0,9,9.99803912496891,8.03523800813325,467.240167772199,77.4891016580896,1,0,0,2,4.0,2,21.85,0,51.91556842851451,89.9823521247202,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0.08523045,2,0,Low Risk
42.0,1,15,7.19170852147832,4.6934928787921,336.535960641,66.5747054903854,0,1,0,4,3.0,9,16.85,14,22.43572921368472,107.8756278221748,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.061113507,2,0,Low Risk
36.0,0,10,6.25452916593099,2.63392096268297,54.060037587654,77.9719757877824,1,0,0,2,4.0,8,5.18,2,5.406003218165079,62.545291659309896,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7353452,1,1,Moderate Risk
40.0,1,17,8.52476723649995,3.89446261754096,1028.98543016936,55.7509230885214,1,2,0,2,5.0,8,20.61,11,60.52855115534169,144.92104302049913,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.0143223135,3,0,High Risk
53.0,1,11,10.3183471641058,4.40812572383437,361.675787201509,46.6914308376995,1,3,0,4,2.0,7,25.53,0,32.87961402926318,113.50181880516381,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.69180095,1,1,Moderate Risk
31.0,0,24,4.98157614174262,5.24961348895628,136.138441997021,81.9626391798913,0,3,0,4,4.0,10,17.52,4,5.672434846857756,119.55782740182288,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.7319634,3,1,High Risk
36.0,1,15,7.99190682727574,1.04568654876044,461.408981414138,38.8380253760596,1,0,0,7,5.0,10,8.36,1,30.760596710236086,114.63152526432,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.009466691,2,0,Low Risk
40.0,1,13,4.44230951014932,5.05419587669963,405.702252394887,67.9751714689086,1,3,0,6,4.0,3,25.43,10,31.207863168232606,57.75002363194116,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.17483124,2,0,Low Risk
37.0,0,10,9.13568743202628,5.01489544483228,951.073652542042,67.2748752386147,0,3,0,6,3.0,3,10.19,7,33.41357207859495,91.3568743202628,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.023680039,2,0,Low Risk
36.0,0,12,6.94279380558382,2.83559115734521,262.337261404262,79.8921973810895,0,2,0,6,4.0,1,5.27,7,21.861436628568782,83.31352566700585,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.30747104,1,0,Moderate Risk
39.0,0,19,8.08214497061707,5.70284390385434,498.84385906874195,54.9295458860758,0,2,0,6,3.0,3,25.22,9,26.254938569147544,153.56075444172436,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.055287052,1,0,Moderate Risk
43.0,0,12,13.0231902558189,3.39424338316316,867.376212872563,87.379266892153,0,2,0,3,4.0,1,18.69,11,72.28134504926817,156.27828306982678,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.2048574,2,0,Low Risk
26.0,0,14,11.1687196390412,3.35480232390738,245.649396021493,60.326848261116,1,1,0,3,3.0,1,22.5,2,17.546384176793488,156.3620749465768,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.06126838,0,0,Critical Risk
32.0,1,14,2.72089561754724,5.54554982527462,462.883598252978,26.4247717081701,0,1,0,1,5.0,0,13.71,8,33.06311179927616,38.092538645661364,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.008838858,0,0,Critical Risk
50.0,1,13,7.69747899383613,3.30109452665419,243.219820315587,67.4670789939845,0,3,0,5,5.0,7,19.26,1,18.70921550818242,100.0672269198697,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.04966893,2,0,Low Risk
28.0,1,20,4.95800991327464,4.78001636748757,330.94723250127,40.7848240731692,1,4,0,0,3.0,10,5.59,11,16.547360797695458,99.1601982654928,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.064877644,1,0,Moderate Risk
36.0,1,17,5.88045704052152,4.01662627029903,118.417605402636,56.4203749439289,1,3,0,5,4.0,7,16.21,0,6.96574108452323,99.96776968886584,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.70238614,2,1,Low Risk
36.0,1,17,3.75383154925406,5.14540575919971,397.69791322259,18.1578327568073,1,1,0,4,5.0,6,12.84,5,23.393993519329204,63.81513633731902,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0.015871847,3,0,High Risk
20.0,0,16,3.63052465462188,4.00666774752361,492.243134417537,33.5832672943434,0,1,0,3,5.0,2,13.73,10,30.765193978271437,58.08839447395008,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.019939786,1,0,Moderate Risk
37.0,0,14,9.36059834392214,2.87942165251623,226.294502781569,34.4418502857265,0,0,0,3,5.0,0,20.04,1,16.16389190126265,131.04837681490997,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.04107248,1,0,Moderate Risk
47.0,0,16,9.79491226741118,2.11163129186427,467.125864078489,98.8870362804152,1,2,0,0,3.0,4,26.17,8,29.195364680195265,156.71859627857887,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0.11330233,3,0,High Risk
21.0,0,15,7.11120277173606,3.99482919340805,726.723323888191,29.0242394853395,0,1,0,1,4.0,9,28.83,14,48.448218362664846,106.6680415760409,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.03336451,1,0,Moderate Risk
36.0,0,20,6.68825063434384,4.2447679343642,752.478181083771,27.6623341104467,1,3,0,6,5.0,10,28.59,6,37.62390717299319,133.7650126868768,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.00783721,2,0,Low Risk
31.0,0,8,9.43976003376493,5.37973208930877,643.749452913492,73.4238533605628,0,4,0,5,3.0,6,28.18,4,80.46867155560255,75.51808027011944,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.013024308,0,0,Critical Risk
45.0,1,25,5.42581967406552,5.09509661722988,340.565556623635,42.340661727603,1,0,0,2,3.0,4,7.39,6,13.62262172004053,135.64549185163798,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.02908718,0,0,Critical Risk
23.0,0,13,0.800363691000021,4.06226339498151,498.84385906874195,76.1736824175782,0,1,0,1,4.0,3,6.69,9,38.372601592010795,10.404727983000273,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.094181925,1,0,Moderate Risk
39.0,1,13,11.5325721921361,3.23049446704824,1031.40425489553,53.0027653202646,1,3,0,4,5.0,3,26.83,6,79.3387827351344,149.92343849776933,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.025441663,1,0,Moderate Risk
28.0,0,14,10.4220694332931,2.42493129321854,629.566535059815,105.800505334723,1,2,0,0,4.0,1,16.34,2,44.96903500648429,145.9089720661034,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0.31310675,2,0,Low Risk
37.0,1,11,8.20654914982361,3.34518245973245,407.347475266229,30.2020547934138,1,1,0,6,5.0,0,16.04,1,37.03158529405852,90.27204064805971,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.005687894,2,0,Low Risk
36.0,0,18,10.3572515235335,4.98962026879323,125.687165770723,73.5724187681947,0,5,0,2,4.0,0,15.7,7,6.982619932672392,186.43052742360302,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.62309533,0,1,Critical Risk
32.0,0,16,9.91534754944658,5.82238669905973,596.966115715637,64.3077577625422,1,2,0,2,4.0,3,27.5,5,37.31037990032856,158.64556079114527,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.24521779,3,0,High Risk
40.0,0,17,9.25186760347445,0.945649851467948,1076.15226838975,50.8717903867662,0,1,0,6,3.0,5,15.37,6,63.3030708874517,157.28174925906563,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.012967438,0,0,Critical Risk
35.0,1,13,11.4246395179383,3.19259454785458,265.123346964661,53.8309671399702,0,0,0,2,4.0,8,19.36,10,20.39410204388915,148.5203137331979,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.23907538,2,0,Low Risk
34.0,0,15,4.1126126821835,2.25058682696669,840.673486013607,43.4258124231037,1,3,0,2,4.0,9,7.89,12,56.044895331247446,61.6891902327525,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.21206683,3,0,High Risk
31.0,0,12,4.79842641107369,5.30339141274467,775.307381523249,66.07307806282,1,4,0,1,4.0,7,12.47,13,64.60894307619216,57.58111693288428,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.115598604,2,0,Low Risk
36.0,1,10,10.2240046797382,4.29001887592734,332.226064100041,80.8570282868828,0,1,0,4,5.0,1,16.93,3,33.22260308774379,102.240046797382,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0.037689436,3,0,High Risk
37.0,0,11,8.59803676015283,3.634041003109,98.8516458333319,61.7505458067912,0,1,0,5,2.0,4,19.26,10,8.986512440619952,94.57840436168112,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.9306245,2,1,Low Risk
25.0,0,19,9.25840388818695,1.46438305191927,491.914777022814,59.4708495260399,0,2,0,2,5.0,2,7.72,13,25.89025005960863,175.90967387555204,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.03705786,1,0,Moderate Risk
32.0,0,14,9.15710483158005,3.93845865852129,679.872842679653,44.692722913122,1,3,0,2,3.0,3,18.86,12,48.56234243695076,128.19946764212068,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.016157875,3,0,High Risk
24.0,0,17,13.4402218060885,1.74939726158972,753.357996160696,74.1272211308933,0,1,0,3,5.0,8,18.31,7,44.315173637971895,228.4837707035045,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.018176273,2,0,Low Risk
35.0,0,15,5.80812815220329,4.95013753564354,12.9887090961128,86.4528081131307,0,1,0,3,4.0,0,25.12,11,0.8659138820132612,87.12192228304934,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.8419347,1,1,Moderate Risk
29.0,0,10,11.2576809411767,3.71571043473869,942.188764183089,83.0093039094526,0,2,0,0,5.0,3,19.63,7,33.41357207859495,112.576809411767,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.049531635,0,0,Critical Risk
43.0,0,10,5.24800228737954,4.71625779639744,723.603195166145,49.4291515489733,0,1,0,6,5.0,10,15.09,7,72.36031228058329,52.480022873795406,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.007263751,1,0,Moderate Risk
42.0,1,13,5.77488272637157,7.66497549769925,494.970974026814,80.5235654044178,0,3,0,2,4.0,10,7.67,11,38.07468738093282,75.07347544283041,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.08758344,0,0,Critical Risk
26.0,0,10,3.83789295511089,2.80133812007722,738.185478282117,51.1473324153145,1,3,0,4,4.0,1,7.21,12,73.81854044635766,38.3789295511089,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.22358923,3,0,High Risk
35.0,0,19,10.5954383101839,3.84261846569387,644.69457719556,65.5570942723629,0,2,0,2,3.0,2,14.72,14,33.93129175075096,201.3133278934941,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.049848232,3,0,High Risk
41.0,1,27,4.94950914577782,1.9690572628197,721.453107506547,11.6655045103483,0,1,0,2,2.0,6,16.5,8,26.72048447355787,133.63674693600115,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.9084593,3,1,High Risk
33.0,0,19,6.13207486284215,4.12246639209977,271.213575547771,73.5620089905725,0,2,0,2,3.0,4,27.78,14,14.274397961756474,116.50942239400085,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.02146082,3,0,High Risk
28.0,0,13,7.99190682727574,2.21504265962193,225.793517763295,67.7371602855162,1,2,0,1,3.0,8,15.79,6,17.36873079958186,210.939791282467,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.08716053,1,0,Moderate Risk
24.0,0,13,2.63699773580891,2.19454055709222,523.459279431628,88.1706001543827,0,1,0,3,3.0,5,10.46,7,40.2660953204256,34.28097056551583,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.02520478,1,0,Moderate Risk
44.0,0,17,7.97167303617825,3.92942777656795,421.43789761295,40.6078497219877,0,2,0,2,4.0,6,7.16,9,24.79046310720511,135.51844161503024,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0.3464733,2,0,Low Risk
44.0,1,19,9.36005128333879,4.30861979623421,126.250835618408,94.4757954782276,1,0,0,3,4.0,8,22.04,6,6.644780472296185,177.840974383437,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.9175946,0,1,Critical Risk
33.0,0,19,8.36403258689803,0.89082751833801,635.407245792635,69.8156117585601,1,1,0,3,5.0,3,15.7,5,33.442484860534215,158.91661915106258,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.014795705,3,0,High Risk
36.0,1,18,13.6965718369797,2.26509044246312,596.886506994513,71.8362693936393,0,1,0,0,5.0,4,29.43,11,33.16035965745296,246.5382930656346,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.01463562,3,0,High Risk
36.0,0,16,7.11638142992672,1.68122071202157,169.383548293773,99.2419246373707,1,2,0,0,3.0,10,26.16,0,10.586471106706368,113.86210287882751,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.92086595,2,1,Low Risk
48.0,1,18,10.1025773971381,4.12531469522959,816.525952143256,56.8836199558709,0,3,0,0,5.0,10,13.87,8,45.36255037670586,181.84639314848582,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.023828574,0,0,Critical Risk
33.0,0,10,4.64617872556035,2.82182570649631,1187.1763527368,88.7044230591669,0,1,0,2,3.0,4,13.06,6,33.41357207859495,46.461787255603504,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.015643135,2,0,Low Risk
36.0,1,18,11.2771451619368,5.57865062682411,564.800217659742,8.89686567874853,1,3,0,4,4.0,9,27.48,8,31.37778812677521,202.98861291486241,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.14487329,0,0,Critical Risk
36.0,0,18,6.26635347604329,4.27009755848257,41.7396893116878,13.7771487725607,1,2,0,3,5.0,1,10.96,14,2.318871499600905,112.79436256877922,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.46189418,3,0,High Risk
49.0,0,10,10.7384791308781,5.44435228810024,412.20257156435,41.2417768569954,1,2,0,3,2.0,10,6.66,9,41.2202530344097,107.38479130878099,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.9347689,1,1,Moderate Risk
24.0,0,14,8.87184638124382,4.55040618428697,424.793195527432,67.1277872585102,1,2,0,1,4.0,3,10.52,13,30.34236894179022,124.20584933741348,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.22940955,0,0,Critical Risk
50.0,1,11,10.2152882367893,6.99307005532704,249.8702672152,69.386022716082,1,1,0,4,4.0,0,23.47,7,22.71547677270211,112.3681706046823,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.28783476,0,0,Critical Risk
39.0,0,15,5.64759183016793,3.45534552699871,746.508975388121,74.8551897247032,0,2,0,3,2.0,6,27.44,10,26.661033883110253,158.13257124470204,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.79524624,3,1,High Risk
41.0,0,14,4.73915619967629,1.86489597772204,13.8015551643263,48.6945569810251,0,1,0,1,4.0,10,17.98,10,0.9858252984643574,66.34818679546807,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.503442,1,1,Moderate Risk
32.0,1,14,5.83592945939776,2.11140725815594,117.495545468337,89.3483878378811,1,5,0,5,5.0,1,18.59,6,8.392538362557046,81.70301243156864,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.8609276,1,1,Moderate Risk
22.0,0,12,9.32758948827466,5.25579351622104,493.237015748574,9.9626456305472,0,5,0,0,5.0,5,5.87,8,41.10308122045773,111.9310738592959,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.39256543,3,0,High Risk
44.0,0,13,5.93701450006459,3.8979346530597,498.84385906874195,55.5989143099467,1,1,0,2,5.0,2,6.6,2,38.372601592010795,77.18118850083967,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.01698718,3,0,High Risk
38.0,0,7,8.76242284886466,4.14795961437073,498.84385906874195,18.4176774754937,0,2,0,4,4.0,1,17.11,13,71.26339825790625,61.336959942052616,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.18137491,0,0,Critical Risk
49.0,0,20,9.73284032451721,5.23123131807319,428.886566593177,61.3214869641515,1,1,0,3,5.0,4,24.02,6,21.444327257442488,194.65680649034422,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.041108057,1,0,Moderate Risk
33.0,1,18,2.16205099867397,5.6374867317741,407.957849002433,63.5738281848505,1,2,0,1,4.0,4,14.73,14,22.66432368545052,38.91691797613146,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.2308609,0,0,Critical Risk
31.0,0,13,7.19548693946615,1.68731006645065,578.438843554753,86.7871490341824,1,1,0,6,3.0,7,10.27,10,44.49529223534314,93.54133021305995,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.011448612,1,0,Moderate Risk
49.0,0,15,6.14841263098529,1.77295700745609,498.84385906874195,35.5581762128352,1,2,0,3,3.0,5,27.34,13,33.25625505416579,92.22618946477935,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.023901125,1,0,Moderate Risk
54.0,0,15,10.4974841625992,3.64439574758061,602.152698442602,44.4002731691812,0,1,0,3,4.0,2,26.92,0,40.14351055327276,157.462262438988,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.2339196,2,0,Low Risk
35.0,1,13,13.913899639626,3.31071112703287,737.232101308893,46.1556088738286,0,1,0,5,2.0,4,6.91,10,56.710157276825825,180.880695315138,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.6873393,3,1,High Risk
27.0,0,27,6.8243845740805,3.35423703623358,558.293415650931,63.3218081159276,1,1,0,0,5.0,2,18.67,12,20.677533147162883,184.2583835001735,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.016687341,2,0,Low Risk
43.0,1,17,12.8944686305431,4.57840744196775,1054.76889673245,69.0579777284542,0,1,0,3,2.0,1,8.51,2,62.04522556983673,219.2059667192327,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.88353425,1,1,Moderate Risk
32.0,0,11,9.24076021557729,2.5183460456414,54.17373518971,60.0844734770945,1,2,0,2,5.0,5,24.74,11,4.924884569529585,101.64836237135017,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.86971617,0,1,Critical Risk
36.0,0,10,6.46731675298756,4.58440314796985,556.907960130943,43.3706273615744,0,1,0,3,3.0,2,22.94,12,55.69079044401526,64.6731675298756,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.027642112,2,0,Low Risk
32.0,1,15,8.11420040961185,4.49996517325437,599.193656945892,75.6978659853006,1,2,0,0,4.0,1,27.21,4,39.94624113331006,121.71300614417775,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.19972849,2,0,Low Risk
51.0,1,15,7.77944360825462,0.888530189913762,175.954243237022,36.9741459215524,1,2,0,2,5.0,7,8.01,5,11.730282100449328,116.69165412381929,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.89892143,1,1,Moderate Risk
28.0,0,15,10.7735139605076,2.80969245716364,152.637527589644,19.7012288127071,0,2,0,3,4.0,6,18.27,7,10.175834494253968,161.602709407614,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.8418258,1,1,Moderate Risk
40.0,0,12,2.26378723502071,1.3734900397732,821.992403795301,49.564470050356,1,3,0,3,4.0,7,14.03,11,68.49936127466165,27.165446820248523,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.097747505,2,0,Low Risk
30.0,1,12,8.65217508101779,2.69574523999317,611.410806161837,102.863177477377,0,3,0,3,4.0,8,13.56,1,50.95089626757839,103.82610097221348,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.15559141,1,0,Moderate Risk
32.0,0,20,12.1484402792394,4.73079199033122,139.944684981372,47.1656404961568,0,0,0,3,4.0,3,27.06,9,6.997233899206905,242.96880558478802,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.86564785,1,1,Moderate Risk
31.0,0,8,10.1006269533675,2.47474874196056,498.84385906874195,68.200566953609,0,2,0,4,4.0,1,18.35,6,62.355474589158426,80.80501562694,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.32668725,1,0,Moderate Risk
